txn_id,timestamp,txn_date,hour_of_day,user_id,merchant_id,merchant_category,effective_mcc,amount,amount_flag,status,utr,utr_flag,customer_fk_valid,merchant_fk_valid
TXN00017760,2026-01-29 13:05:00,2026-01-29,13,USR78146,MCH2741,Restaurant,5812,4091.43,VALID_AMOUNT,SUCCESS,UTR6131120136,VALID_UTR,True,True
TXN00018393,2026-03-31 13:17:29,2026-03-31,13,USR63477,MCH9999,Transportation,4131,5605.46,VALID_AMOUNT,SUCCESS,UTR3785389463,VALID_UTR,False,True
TXN00005457,2026-02-17 07:15:29,2026-02-17,7,USR98300,MCH8662,Grocery,5411,9173.31,VALID_AMOUNT,SUCCESS,UTR3291288166,VALID_UTR,False,False
TXN00008702,2026-02-05 11:08:07,2026-02-05,11,USR56363,MCH7518,Miscellaneous Retail,,20711.17,VALID_AMOUNT,SUCCESS,UTR1051770087,VALID_UTR,False,False
TXN00008041,2026-02-23 06:12:11,2026-02-23,6,USR12561,MCH9551,Grocery,5411,24493.56,VALID_AMOUNT,SUCCESS,UTR9771725668,VALID_UTR,False,True
TXN00013390,2026-03-06 07:13:02,2026-03-06,7,USR21420,MCH5632,Pharmacy,5912,4353.23,VALID_AMOUNT,SUCCESS,UTR3035293658,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00014633,2026-02-15 08:21:42,2026-02-15,8,USR34759,MCH9668,Restaurant,5812,4776.8,VALID_AMOUNT,PENDING,UTR2403774929,RESCUED_UTR_SPACES_REMOVED,True,False
TXN00003921,2026-01-01 15:24:28,2026-01-01,15,USR90668,MCH4371,Grocery,5411,23669.44,VALID_AMOUNT,SUCCESS,UTR6056543859,VALID_UTR,False,True
TXN00018853,2026-03-01 18:19:44,2026-03-01,18,USR88208,MCH2316,Grocery,5411,3482.62,VALID_AMOUNT,SUCCESS,UTR6806822953,VALID_UTR,False,False
TXN00001471,2026-01-14 06:05:14,2026-01-14,6,USR69810,MCH5072,Restaurant,5812,14179.74,VALID_AMOUNT,SUCCESS,UTR4442778349,VALID_UTR,False,True
TXN00000460,2026-01-24 04:10:42,2026-01-24,4,USR58863,MCH9072,Hotel & Lodging,7011,2979.26,VALID_AMOUNT,SUCCESS,UTR2975328781,VALID_UTR,False,False
TXN00008476,2026-03-04 00:06:08,2026-03-04,0,USR16655,MCH1665,Grocery,5411,17625.73,VALID_AMOUNT,SUCCESS,UTR1297800485,VALID_UTR,False,True
TXN00007848,2026-03-08 14:31:25,2026-03-08,14,USR61948,MCH5595,Pharmacy,5912,12355.35,VALID_AMOUNT,SUCCESS,UTR2373634370,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00015716,2026-02-04 07:13:44,2026-02-04,7,USR79919,MCH7207,Pharmacy,5912,22058.2,VALID_AMOUNT,SUCCESS,UTR2219621424,VALID_UTR,True,False
TXN00018492,2026-02-20 05:16:21,2026-02-20,5,USR36963,MCH2545,Grocery,5411,3706.3,VALID_AMOUNT,SUCCESS,,MISSING_UTR,False,False
TXN00018746,2026-03-16 04:41:46,2026-03-16,4,USR85583,MCH5409,Grocery,5411,22497.2,VALID_AMOUNT,SUCCESS,UTR0480488084,VALID_UTR,False,True
TXN00004660,2026-03-13 03:22:14,2026-03-13,3,USR78224,MCH5670,Grocery,5411,18012.4,VALID_AMOUNT,SUCCESS,UTR5390629362,VALID_UTR,False,False
TXN00016288,2026-02-28 05:15:21,2026-02-28,5,USR72986,MCH5324,Hotel & Lodging,7011,15568.55,VALID_AMOUNT,SUCCESS,UTR4047934450,VALID_UTR,False,False
TXN00002801,2026-02-07 04:06:55,2026-02-07,4,USR11699,MCH4068,Hotel & Lodging,7011,19816.95,VALID_AMOUNT,SUCCESS,UTR6467938280,VALID_UTR,False,True
TXN00013491,2026-02-25 06:06:15,2026-02-25,6,USR28094,MCH8271,Grocery,5411,21403.82,VALID_AMOUNT,SUCCESS,UTR9792604953,VALID_UTR,False,True
TXN00017077,2026-03-02 05:34:55,2026-03-02,5,USR87159,MCH9492,Transportation,4131,3592.96,VALID_AMOUNT,SUCCESS,UTR5902660127,VALID_UTR,True,True
TXN00012154,2026-01-06 01:25:52,2026-01-06,1,USR21941,MCH5194,Miscellaneous Retail,,16838.06,VALID_AMOUNT,PENDING,UTR9743672037,VALID_UTR,False,False
TXN00019224,2026-01-31 22:20:28,2026-01-31,22,USR85709,MCH5707,Pharmacy,5912,24049.68,VALID_AMOUNT,SUCCESS,UTR9612009460,VALID_UTR,True,True
TXN00018922,2026-03-25 13:16:26,2026-03-25,13,USR88341,MCH5093,Pharmacy,5912,,PARSE_ERROR,SUCCESS,UTR4729687751,VALID_UTR,False,True
TXN00015808,2026-03-23 11:50:40,2026-03-23,11,USR65475,MCH8121,Miscellaneous Retail,,20528.75,VALID_AMOUNT,SUCCESS,UTR7973969436,RESCUED_UTR_SPACES_REMOVED,True,False
TXN00009456,2026-03-13 02:42:40,2026-03-13,2,USR84216,MCH6228,Transportation,4131,,PARSE_ERROR,SUCCESS,UTR4076798618,VALID_UTR,False,True
TXN00013351,2026-03-03 09:08:56,2026-03-03,9,USR66012,MCH1853,Pharmacy,5912,22531.0,VALID_AMOUNT,SUCCESS,UTR8458515973,VALID_UTR,False,True
TXN00003187,2026-03-08 19:15:28,2026-03-08,19,USR38242,MCH3715,Transportation,4131,,PARSE_ERROR,SUCCESS,UTR2544025318,VALID_UTR,False,True
TXN00002492,2026-03-18 03:42:54,2026-03-18,3,USR72505,MCH3319,Pharmacy,5912,5088.55,VALID_AMOUNT,SUCCESS,UTR1392786160,VALID_UTR,False,True
TXN00019743,2026-03-15 11:40:25,2026-03-15,11,USR76254,MCH2881,Transportation,4131,,PARSE_ERROR,SUCCESS,UTR6182337893,RESCUED_UTR_SPACES_REMOVED,True,True
TXN00015726,2026-03-07 22:19:54,2026-03-07,22,USR43120,MCH8657,Transportation,4131,1283.84,VALID_AMOUNT,SUCCESS,,MISSING_UTR,False,False
TXN00010154,2026-02-07 17:28:52,2026-02-07,17,USR30966,MCH6137,Hotel & Lodging,7011,1337.48,VALID_AMOUNT,SUCCESS,UTR1251270551,VALID_UTR,False,True
TXN00005943,2026-03-04 20:29:06,2026-03-04,20,USR18754,MCH6853,Pharmacy,5912,501.09,VALID_AMOUNT,PENDING,UTR2613317138,VALID_UTR,True,True
TXN00018077,2026-01-20 08:55:21,2026-01-20,8,USR70387,MCH2166,Pharmacy,5912,15190.89,VALID_AMOUNT,SUCCESS,UTR7409459050,VALID_UTR,False,True
TXN00000849,2026-02-20 14:42:59,2026-02-20,14,USR56727,MCH7310,Pharmacy,5912,12560.0,VALID_AMOUNT,SUCCESS,UTR5714470597,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00000073,2026-03-02 01:15:19,2026-03-02,1,USR15833,MCH5028,Grocery,5411,148.0,VALID_AMOUNT,SUCCESS,UTR2865399777,VALID_UTR,True,True
TXN00009989,2026-03-15 02:03:39,2026-03-15,2,USR94173,MCH6240,Hotel & Lodging,7011,845.12,VALID_AMOUNT,SUCCESS,UTR4779433960,VALID_UTR,False,True
TXN00011468,2026-01-12 20:43:24,2026-01-12,20,USR33259,MCH3340,Transportation,4131,17162.44,VALID_AMOUNT,FAILED,,MISSING_UTR,False,True
TXN00004213,2026-02-25 21:53:45,2026-02-25,21,USR73359,MCH2482,Grocery,5411,13613.0,VALID_AMOUNT,SUCCESS,UTR2398318904,VALID_UTR,True,False
TXN00006858,2026-02-10 09:11:24,2026-02-10,9,USR78287,MCH7939,Pharmacy,5912,6887.0,VALID_AMOUNT,SUCCESS,UTR6350329733,VALID_UTR,False,True
TXN00008577,2026-01-22 02:39:56,2026-01-22,2,USR17705,MCH8709,Restaurant,5812,16943.5,VALID_AMOUNT,SUCCESS,UTR0340811435,VALID_UTR,True,False
TXN00013502,2026-02-28 13:01:40,2026-02-28,13,USR62621,MCH3476,Transportation,4131,16413.76,VALID_AMOUNT,SUCCESS,UTR1164272202,VALID_UTR,False,False
TXN00002681,2026-03-03 08:03:04,2026-03-03,8,USR47408,MCH2914,Hotel & Lodging,7011,6697.14,VALID_AMOUNT,FAILED,UTR1151838340,VALID_UTR,False,True
TXN00003990,2026-03-18 03:43:45,2026-03-18,3,USR58128,MCH6092,Pharmacy,5912,21768.5,VALID_AMOUNT,SUCCESS,UTR2828266432,VALID_UTR,False,False
TXN00006010,2026-03-25 05:41:22,2026-03-25,5,USR28461,MCH6513,Department Store,5311,,PARSE_ERROR,SUCCESS,UTR5827896465,VALID_UTR,False,True
TXN00007540,2026-03-14 14:32:00,2026-03-14,14,USR54601,MCH9213,Miscellaneous Retail,,9848.11,VALID_AMOUNT,SUCCESS,UTR6193755955,VALID_UTR,False,False
TXN00017157,2026-03-18 18:01:19,2026-03-18,18,USR40169,MCH1226,Pharmacy,5912,20790.32,VALID_AMOUNT,SUCCESS,UTR3014950958,VALID_UTR,False,True
TXN00011844,2026-03-22 11:40:01,2026-03-22,11,USR29671,MCH7316,Pharmacy,5912,16769.88,VALID_AMOUNT,SUCCESS,UTR1188711485,VALID_UTR,False,True
TXN00009378,2026-02-20 14:11:19,2026-02-20,14,USR63087,MCH7588,Pharmacy,5912,,PARSE_ERROR,SUCCESS,UTR6823778347,VALID_UTR,True,False
TXN00013503,2026-02-24 20:52:19,2026-02-24,20,USR99495,MCH3105,Transportation,4131,4113.78,VALID_AMOUNT,SUCCESS,UTR2635728664,VALID_UTR,True,True
TXN00000797,2026-03-27 23:17:00,2026-03-27,23,USR89619,MCH7183,Grocery,5411,23303.64,VALID_AMOUNT,FAILED,,MISSING_UTR,False,False
TXN00013716,2026-03-05 06:34:57,2026-03-05,6,USR32967,MCH6239,Transportation,4131,5296.0,VALID_AMOUNT,SUCCESS,UTR4254934828,VALID_UTR,True,True
TXN00018298,2026-02-14 12:01:59,2026-02-14,12,USR74758,MCH5290,Grocery,5411,23940.53,VALID_AMOUNT,SUCCESS,,MISSING_UTR,False,False
TXN00001298,2026-01-12 03:26:53,2026-01-12,3,USR21069,MCH1500,Pharmacy,5912,2623.15,VALID_AMOUNT,SUCCESS,,MISSING_UTR,False,False
TXN00004730,2026-01-06 00:40:23,2026-01-06,0,USR81950,MCH4135,Grocery,5411,4203.69,VALID_AMOUNT,SUCCESS,UTR6259561906,VALID_UTR,True,True
TXN00019574,2026-01-25 00:16:16,2026-01-25,0,USR33631,MCH7927,Grocery,5411,11376.2,VALID_AMOUNT,SUCCESS,UTR0184035788,VALID_UTR,False,False
TXN00008377,2026-02-18 07:22:24,2026-02-18,7,USR35396,MCH2783,Miscellaneous Retail,,4277.3,VALID_AMOUNT,PENDING,UTR8388206604,VALID_UTR,False,False
TXN00018092,2026-01-10 07:47:41,2026-01-10,7,USR38631,MCH1058,Hotel & Lodging,7011,,PARSE_ERROR,FAILED,UTR9624042401,VALID_UTR,False,True
TXN00016000,2026-02-05 02:05:16,2026-02-05,2,USR86232,MCH4155,Restaurant,5812,,PARSE_ERROR,SUCCESS,,MISSING_UTR,False,False
TXN00015577,2026-01-31 20:59:07,2026-01-31,20,USR47829,MCH9719,Grocery,5411,11588.59,VALID_AMOUNT,PENDING,UTR3645634011,VALID_UTR,False,False
TXN00012696,2026-01-20 08:49:54,2026-01-20,8,USR20536,MCH9205,Hotel & Lodging,7011,15380.68,VALID_AMOUNT,SUCCESS,UTR8368384109,VALID_UTR,True,True
TXN00005644,2026-03-06 04:20:05,2026-03-06,4,USR66333,MCH7450,Miscellaneous Retail,,8746.86,VALID_AMOUNT,SUCCESS,UTR0238683364,VALID_UTR,True,False
TXN00019158,2026-03-01 02:30:27,2026-03-01,2,USR18575,MCH4295,Grocery,5411,4947.96,VALID_AMOUNT,SUCCESS,UTR2798277416,VALID_UTR,True,False
TXN00010482,2026-03-23 22:09:13,2026-03-23,22,USR26703,MCH8536,Pharmacy,5912,,PARSE_ERROR,SUCCESS,UTR3717017748,VALID_UTR,True,True
TXN00003186,2026-03-26 16:08:17,2026-03-26,16,USR30092,MCH5225,Restaurant,5812,13393.49,VALID_AMOUNT,SUCCESS,UTR9391734646,VALID_UTR,False,True
TXN00004932,2026-03-24 04:24:49,2026-03-24,4,USR24394,MCH3151,Miscellaneous Retail,,8559.89,VALID_AMOUNT,SUCCESS,UTR9018395602,VALID_UTR,True,False
TXN00017631,2026-02-20 15:47:51,2026-02-20,15,USR64154,MCH9632,Hotel & Lodging,7011,18660.19,VALID_AMOUNT,SUCCESS,UTR8774548852,VALID_UTR,True,True
TXN00009797,2026-03-31 18:11:57,2026-03-31,18,USR98806,MCH3534,Transportation,4131,23144.53,VALID_AMOUNT,FAILED,UTR8194115530,VALID_UTR,False,False
TXN00014625,2026-03-22 00:00:00,2026-03-22,0,USR12843,MCH5085,Pharmacy,5912,11614.61,VALID_AMOUNT,SUCCESS,UTR1979972155,VALID_UTR,False,False
TXN00013131,2026-03-11 21:47:58,2026-03-11,21,USR68115,MCH7304,Grocery,5411,16709.8,VALID_AMOUNT,SUCCESS,UTR0652106923,VALID_UTR,False,False
TXN00009427,2026-01-24 00:00:00,2026-01-24,0,USR47594,MCH9225,Transportation,4131,7142.0,VALID_AMOUNT,SUCCESS,UTR4313230643,VALID_UTR,False,False
TXN00009643,2026-01-11 09:17:04,2026-01-11,9,USR39194,MCH5166,Grocery,5411,8048.35,VALID_AMOUNT,SUCCESS,UTR4226236173,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00007411,2026-03-22 05:55:03,2026-03-22,5,USR62445,MCH1882,Restaurant,5812,10610.38,VALID_AMOUNT,SUCCESS,UTR9005163010,VALID_UTR,False,True
TXN00012277,2026-01-27 11:39:01,2026-01-27,11,USR60357,MCH1925,Transportation,4131,18522.83,VALID_AMOUNT,SUCCESS,UTR9453544885,VALID_UTR,False,False
TXN00017981,2026-01-11 16:45:45,2026-01-11,16,USR63487,MCH3148,Restaurant,5812,11553.36,VALID_AMOUNT,SUCCESS,UTR6478951519,VALID_UTR,True,True
TXN00017245,2026-01-29 19:52:46,2026-01-29,19,USR24906,MCH4400,Transportation,4131,12650.21,VALID_AMOUNT,SUCCESS,UTR5876537628,VALID_UTR,True,False
TXN00004703,2026-03-25 06:28:23,2026-03-25,6,USR52959,MCH2760,Restaurant,5812,,PARSE_ERROR,FAILED,UTR0445528250,VALID_UTR,True,False
TXN00010210,2026-02-20 00:55:45,2026-02-20,0,USR91582,MCH3197,Restaurant,5812,15737.58,VALID_AMOUNT,SUCCESS,UTR1915975646,VALID_UTR,False,False
TXN00015768,2026-02-03 22:54:38,2026-02-03,22,USR79250,MCH8988,Transportation,4131,-15398.59,REFUND_OR_REVERSAL_NEGATIVE,SUCCESS,UTR0379106328,VALID_UTR,False,True
TXN00013681,2026-02-27 01:42:15,2026-02-27,1,USR34097,MCH6263,Transportation,4131,23531.08,VALID_AMOUNT,SUCCESS,UTR1858305966,VALID_UTR,False,True
TXN00009923,2026-01-30 12:32:11,2026-01-30,12,USR43244,MCH4936,Grocery,5411,15127.47,VALID_AMOUNT,SUCCESS,UTR3575867070,VALID_UTR,False,True
TXN00004637,2026-02-06 10:12:53,2026-02-06,10,USR94217,MCH1953,Transportation,4131,8227.28,VALID_AMOUNT,SUCCESS,UTR5054852853,VALID_UTR,False,True
TXN00004514,2026-01-04 04:11:06,2026-01-04,4,USR45865,MCH8614,Grocery,5411,15646.0,VALID_AMOUNT,SUCCESS,UTR9429708623,RESCUED_UTR_SPACES_REMOVED,True,True
TXN00007633,2026-01-07 15:53:22,2026-01-07,15,USR51803,MCH7013,Pharmacy,5912,8146.0,VALID_AMOUNT,PENDING,UTR1879605340,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00002773,2026-03-04 02:04:17,2026-03-04,2,USR49783,MCH8634,Hotel & Lodging,7011,,PARSE_ERROR,FAILED,UTR8665282176,VALID_UTR,False,True
TXN00014465,2026-01-02 10:56:23,2026-01-02,10,USR30219,MCH8805,Grocery,5411,,PARSE_ERROR,SUCCESS,UTR9456167113,VALID_UTR,False,True
TXN00000370,2026-01-10 12:08:37,2026-01-10,12,USR62652,MCH1880,Miscellaneous Retail,,1743.34,VALID_AMOUNT,SUCCESS,UTR9610544007,VALID_UTR,False,False
TXN00009127,2026-01-05 06:18:30,2026-01-05,6,USR37982,MCH8961,Pharmacy,5912,,PARSE_ERROR,SUCCESS,UTR1902723257,VALID_UTR,False,False
TXN00009636,2026-01-13 08:50:58,2026-01-13,8,USR93229,MCH1036,Restaurant,5812,4981.0,VALID_AMOUNT,PENDING,UTR0528780595,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00008256,2026-01-02 11:06:37,2026-01-02,11,USR65008,MCH7453,Grocery,5411,21497.76,VALID_AMOUNT,SUCCESS,UTR8883006054,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00010871,2026-01-15 09:39:12,2026-01-15,9,USR40188,MCH4326,Transportation,4131,1655.4,VALID_AMOUNT,SUCCESS,UTR6197977409,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00019915,2026-01-14 07:10:28,2026-01-14,7,USR27563,MCH7750,Restaurant,5812,2150.4,VALID_AMOUNT,SUCCESS,UTR2995028040,VALID_UTR,False,True
TXN00005112,2026-01-11 02:13:07,2026-01-11,2,USR32462,MCH3424,Grocery,5411,21628.13,VALID_AMOUNT,SUCCESS,UTR0096368515,VALID_UTR,False,True
TXN00019623,2026-01-30 08:04:11,2026-01-30,8,USR71654,MCH6982,Hotel & Lodging,7011,7121.32,VALID_AMOUNT,SUCCESS,UTR9878010998,VALID_UTR,False,True
TXN00018643,2026-01-09 22:21:14,2026-01-09,22,USR64430,MCH5102,Miscellaneous Retail,,,PARSE_ERROR,SUCCESS,UTR1674702935,VALID_UTR,False,False
TXN00010897,2026-01-13 06:42:16,2026-01-13,6,USR74006,MCH9593,Grocery,5411,1663.56,VALID_AMOUNT,SUCCESS,UTR5775411253,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00019139,2026-03-31 04:32:48,2026-03-31,4,USR60099,MCH1914,Miscellaneous Retail,,22804.28,VALID_AMOUNT,SUCCESS,UTR7275867268,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00006167,2026-03-28 14:31:31,2026-03-28,14,USR89376,MCH4291,Miscellaneous Retail,,10191.12,VALID_AMOUNT,FAILED,UTR9870469650,VALID_UTR,False,False
TXN00000170,2026-03-15 09:06:00,2026-03-15,9,USR14121,MCH7320,Transportation,4131,14776.41,VALID_AMOUNT,SUCCESS,UTR0001827385,VALID_UTR,False,False
TXN00001188,2026-01-13 06:57:34,2026-01-13,6,USR12815,MCH6607,Restaurant,5812,1705.0,VALID_AMOUNT,SUCCESS,UTR0502820323,RESCUED_UTR_SPACES_REMOVED,True,True
TXN00012688,2026-01-28 10:10:22,2026-01-28,10,USR65352,MCH8246,Hotel & Lodging,7011,4331.33,VALID_AMOUNT,SUCCESS,UTR1559660361,VALID_UTR,False,False
TXN00007862,2026-03-19 16:13:20,2026-03-19,16,USR57115,MCH5625,Transportation,4131,4961.29,VALID_AMOUNT,SUCCESS,UTR0353178599,VALID_UTR,False,False
TXN00009963,2026-02-27 10:55:27,2026-02-27,10,USR16116,MCH4148,Pharmacy,5912,12111.81,VALID_AMOUNT,SUCCESS,UTR8767493103,VALID_UTR,False,True
TXN00000124,2026-03-23 19:59:14,2026-03-23,19,USR51358,MCH4435,Grocery,5411,,PARSE_ERROR,SUCCESS,UTR7934394078,VALID_UTR,False,True
TXN00014127,2026-02-26 23:42:16,2026-02-26,23,USR91153,MCH1393,Pharmacy,5912,17266.91,VALID_AMOUNT,PENDING,UTR2127074182,VALID_UTR,False,True
TXN00011727,2026-01-21 16:12:57,2026-01-21,16,USR30672,MCH9443,Restaurant,5812,4821.32,VALID_AMOUNT,SUCCESS,UTR5993586572,VALID_UTR,True,True
TXN00016791,2026-01-26 01:03:11,2026-01-26,1,USR13465,MCH2965,Transportation,4131,14594.47,VALID_AMOUNT,SUCCESS,UTR1504622143,VALID_UTR,False,True
TXN00005729,2026-01-15 08:34:52,2026-01-15,8,USR78447,MCH9732,Transportation,4131,4179.55,VALID_AMOUNT,SUCCESS,UTR5897236633,VALID_UTR,True,True
TXN00014314,2026-02-01 15:39:56,2026-02-01,15,USR28070,MCH7558,Restaurant,5812,10956.41,VALID_AMOUNT,SUCCESS,UTR5110526678,VALID_UTR,False,True
TXN00011477,2026-03-13 15:11:41,2026-03-13,15,USR44736,MCH7574,Restaurant,5812,15250.62,VALID_AMOUNT,SUCCESS,UTR2050754949,VALID_UTR,False,True
TXN00002698,2026-01-31 02:31:45,2026-01-31,2,USR55118,MCH9410,Pharmacy,5912,7803.48,VALID_AMOUNT,FAILED,UTR0002785183,VALID_UTR,False,True
TXN00000671,2026-01-12 05:28:27,2026-01-12,5,USR58535,MCH8891,Grocery,5411,4342.61,VALID_AMOUNT,SUCCESS,UTR1431561004,VALID_UTR,False,True
TXN00015056,2026-02-07 05:35:45,2026-02-07,5,USR11856,MCH1818,Transportation,4131,,PARSE_ERROR,SUCCESS,UTR8244064434,VALID_UTR,False,True
TXN00000425,2026-03-24 18:58:52,2026-03-24,18,USR56777,MCH7008,Grocery,5411,1448.39,VALID_AMOUNT,FAILED,UTR0986325352,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00002595,2026-03-17 08:36:47,2026-03-17,8,USR76688,MCH1661,Transportation,4131,3580.47,VALID_AMOUNT,SUCCESS,UTR9905917311,VALID_UTR,False,True
TXN00004374,2026-02-23 14:02:39,2026-02-23,14,USR68840,MCH7714,Transportation,4131,9950.86,VALID_AMOUNT,SUCCESS,UTR9573956219,VALID_UTR,False,True
TXN00007008,2026-01-28 07:58:59,2026-01-28,7,USR15076,MCH3665,Restaurant,5812,16.02,VALID_AMOUNT,SUCCESS,UTR8584485546,VALID_UTR,False,False
TXN00007499,2026-01-11 08:21:24,2026-01-11,8,USR80915,MCH7934,Transportation,4131,5329.12,VALID_AMOUNT,PENDING,UTR4440222106,VALID_UTR,False,True
TXN00011989,2026-03-13 15:09:53,2026-03-13,15,USR43888,MCH9069,Pharmacy,5912,19370.29,VALID_AMOUNT,SUCCESS,UTR8183422905,VALID_UTR,False,False
TXN00004674,2026-02-11 17:08:27,2026-02-11,17,USR51558,MCH9990,Restaurant,5812,2823.64,VALID_AMOUNT,SUCCESS,UTR1212172864,VALID_UTR,False,True
TXN00002825,2026-01-19 01:31:24,2026-01-19,1,USR68599,MCH8983,Grocery,5411,8048.53,VALID_AMOUNT,SUCCESS,UTR6067785370,VALID_UTR,True,False
TXN00009653,2026-02-27 08:02:54,2026-02-27,8,USR55844,MCH2848,Miscellaneous Retail,,6239.89,VALID_AMOUNT,SUCCESS,UTR7622478598,RESCUED_UTR_SPACES_REMOVED,True,False
TXN00005940,2026-02-16 00:43:35,2026-02-16,0,USR31098,MCH1421,Hotel & Lodging,7011,7039.3,VALID_AMOUNT,SUCCESS,,MISSING_UTR,True,False
TXN00010939,2026-03-06 17:57:39,2026-03-06,17,USR33794,MCH7457,Transportation,4131,654.92,VALID_AMOUNT,SUCCESS,UTR6629782811,VALID_UTR,False,False
TXN00001001,2026-03-11 17:53:37,2026-03-11,17,USR30498,MCH7190,Apparel,5699,4636.47,VALID_AMOUNT,SUCCESS,UTR0188590564,VALID_UTR,False,True
TXN00014301,2026-03-30 05:30:34,2026-03-30,5,USR60788,MCH9814,Hotel & Lodging,7011,3893.47,VALID_AMOUNT,SUCCESS,UTR8083260750,VALID_UTR,False,True
TXN00006032,2026-03-10 17:55:12,2026-03-10,17,USR75491,MCH1498,Restaurant,5812,8908.12,VALID_AMOUNT,FAILED,,MISSING_UTR,False,True
TXN00012885,2026-03-12 01:20:08,2026-03-12,1,USR21857,MCH6944,Transportation,4131,2857.32,VALID_AMOUNT,SUCCESS,UTR7023870701,VALID_UTR,True,True
TXN00019984,2026-02-07 03:11:25,2026-02-07,3,USR55829,MCH8371,Pharmacy,5912,8186.18,VALID_AMOUNT,SUCCESS,UTR6924923650,RESCUED_UTR_SPACES_REMOVED,False,False
TXN00008911,2026-03-31 01:01:34,2026-03-31,1,USR25534,MCH3137,Pharmacy,5912,18309.94,VALID_AMOUNT,SUCCESS,UTR5580701801,VALID_UTR,False,False
TXN00012844,2026-02-12 23:16:59,2026-02-12,23,USR17782,MCH7265,Restaurant,5812,3749.42,VALID_AMOUNT,SUCCESS,UTR4087965817,VALID_UTR,False,False
TXN00014241,2026-03-27 08:46:34,2026-03-27,8,USR53946,MCH5634,Transportation,4131,20157.18,VALID_AMOUNT,SUCCESS,UTR0181102844,VALID_UTR,False,False
TXN00004449,2026-01-14 00:07:15,2026-01-14,0,USR73281,MCH2013,Grocery,5411,8361.48,VALID_AMOUNT,SUCCESS,UTR0926776926,VALID_UTR,False,True
TXN00006179,2026-01-22 23:14:14,2026-01-22,23,USR92059,MCH4654,Restaurant,5812,4950.28,VALID_AMOUNT,SUCCESS,UTR5802906376,VALID_UTR,False,False
TXN00012033,2026-01-26 07:25:41,2026-01-26,7,USR97579,MCH8324,Grocery,5411,18927.73,VALID_AMOUNT,SUCCESS,UTR1610672859,VALID_UTR,True,True
TXN00014779,2026-03-06 07:58:50,2026-03-06,7,USR88401,MCH9179,Grocery,5411,11997.71,VALID_AMOUNT,SUCCESS,UTR7168423117,VALID_UTR,True,False
TXN00013676,2026-03-18 00:21:25,2026-03-18,0,USR76537,MCH9901,Restaurant,5812,13967.32,VALID_AMOUNT,FAILED,UTR2308033535,RESCUED_UTR_SPACES_REMOVED,False,True
TXN00017907,2026-03-25 23:53:37,2026-03-25,23,USR34703,MCH2032,Grocery,5411,9877.08,VALID_AMOUNT,FAILED,,MISSING_UTR,False,True
TXN00009115,2026-01-09 06:46:43,2026-01-09,6,USR44704,MCH9999,Pharmacy,5912,,PARSE_ERROR,SUCCESS,UTR5871798840,VALID_UTR,True,True
TXN00001004,2026-03-21 13:06:36,2026-03-21,13,USR32515,MCH1037,Pharmacy,5912,18308.3,VALID_AMOUNT,SUCCESS,UTR0332312868,VALID_UTR,False,False
TXN00001244,2026-03-30 04:58:07,2026-03-30,4,USR67624,MCH8663,Grocery,5411,,PARSE_ERROR,SUCCESS,,MISSING_UTR,False,True
TXN00009113,2026-03-03 13:29:44,2026-03-03,13,USR16899,MCH5004,Pharmacy,5912,13505.33,VALID_AMOUNT,SUCCESS,UTR6766121755,VALID_UTR,False,False
TXN00015516,2026-01-31 17:10:22,2026-01-31,17,USR37171,MCH4798,Transportation,4131,2171.87,VALID_AMOUNT,SUCCESS,UTR0820029988,VALID_UTR,False,False
TXN00010977,2026-01-27 23:37:02,2026-01-27,23,USR61911,MCH1043,Transportation,4131,23438.77,VALID_AMOUNT,SUCCESS,UTR2899452038,VALID_UTR,False,False
TXN00010754,2026-03-14 08:00:53,2026-03-14,8,USR65767,MCH7778,Hotel & Lodging,7011,16286.89,VALID_AMOUNT,SUCCESS,UTR3417784889,RESCUED_UTR_SPACES_REMOVED,True,False
TXN00008371,2026-02-22 07:51:34,2026-02-22,7,USR45783,MCH9012,Pharmacy,5912,3917.0,VALID_AMOUNT,SUCCESS,UTR5085465625,RESCUED_UTR_SPACES_REMOVED,True,True
TXN00003729,2026-01-30 02:47:27,2026-01-30,2,USR43398,MCH4030,Transportation,4131,4078.15,VALID_AMOUNT,SUCCESS,UTR4706320682,VALID_UTR,False,True
TXN00008372,2026-03-21 12:31:27,2026-03-21,12,USR81522,MCH9288,Grocery,5411,10931.47,VALID_AMOUNT,SUCCESS,UTR6568233091,VALID_UTR,True,False
TXN00017889,2026-02-22 23:36:29,2026-02-22,23,USR81964,MCH5202,Grocery,5411,19522.84,VALID_AMOUNT,SUCCESS,UTR2947251755,VALID_UTR,True,False
