complaint_id,txn_id,user_id,merchant_id,merchant_category,transaction_timestamp,reported_timestamp,bank_response_timestamp,reporting_delay_days,disputed_amount,amount_imputed,reason_category,complaint_text,severity,resolution_status,channel,txn_link_valid
CBK0001357,TXN00015990,USR49195,MCH1203,Grocery,2026-01-08 00:00:00,2026-01-23 03:20:00,2026-02-01 00:00:00,15.13888888888889,-1640.31,False,Fraud & Account Takeover,Payment made to unknown merchant as per customer statement.,Critical,IN_PROGRESS,App,True
CBK0002677,TXN00009096,USR31537,MCH8779,Restaurant,2026-02-27 00:00:00,2026-02-28 00:00:00,2026-03-10 08:17:01,1.0,-6781.52,False,Duplicate Debit & Billing,Suspicious high-value payment disputed by cust.,Medium,IN_PROGRESS,Branch,True
CBK0000586,TXN00007590,USR26821,MCH8953,Grocery,2026-03-11 00:00:00,,2026-04-02 02:24:43,,1023.96,False,Customer General Dispute,Complaint received after multiple failed attempts. call dropped,Low,REJECTED,Call Center,True
CBK0000776,TXN00010920,USR19006,MCH4590,Grocery,2026-03-12 23:55:00,2026-03-13 02:55:07,,0.12508101851851852,5019.03,False,Fraud & Account Takeover,complaint received after multiple failed attempts.,Medium,IN_PROGRESS,Ivr,True
CBK0000873,TXN00002853,USR33226,MCH2822,Hotel & Lodging,2026-02-13 11:31:49,2026-02-20 00:00:00,2026-02-26 12:31:49,6.519571759259259,1650.21,False,Service & Delivery Failure,Complaint received after multiple failed attempts.,Medium,IN_PROGRESS,Email,True
CBK0000358,TXN00015992,USR12248,MCH1013,Restaurant,2026-02-28 00:00:00,2026-03-10 00:00:00,2026-03-10 00:00:00,10.0,6937.41,False,Fraud & Account Takeover,User says UPI PIN was not entered by them. NA,High,REJECTED,Branch,True
CBK0002265,TXN00008431,USR11987,MCH5922,Pharmacy,,2026-02-07 23:51:35,2026-03-09 23:51:00,,1831.96,False,Duplicate Debit & Billing,Customer says transaction was not authorized.,Medium,REJECTED,Chatbot,True
CBK0001115,TXN00018481,USR96362,MCH8953,Transportation,2026-01-31 00:00:00,2026-02-03 00:00:00,2026-02-05 00:00:00,3.0,776.76,False,Service & Delivery Failure,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,Medium,REJECTED,Ivr,True
CBK0000323,TXN00019162,USR85655,MCH7346,Restaurant,2026-03-03 02:18:00,2026-03-03 10:18:01,,0.3333449074074074,2538.07,False,Duplicate Debit & Billing,USER SAYS UPI PIN WAS NOT ENTERED BY THEM.,Low,IN_PROGRESS,Branch,True
CBK0000234,TXN00001948,USR69297,MCH8977,Transportation,2026-03-29 04:03:44,2026-03-30 00:00:00,2026-04-25 00:00:00,0.8307407407407408,8296.18,False,Duplicate Debit & Billing,Suspicious high-value payment disputed by customer.,Low,RESOLVED,Ivr,True
CBK0001576,TXN00012979,USR85329,MCH1945,Hotel & Lodging,2026-01-07 00:00:00,2026-01-07 10:12:22,2026-01-08 00:00:00,0.4252546296296296,21185.86,False,Fraud & Account Takeover,Complaint received after multiple failed attempts.,Low,CLOSED,Chatbot,True
CBK0002169,TXN00011212,USR87637,MCH5655,Restaurant,2026-01-25 00:00:00,2026-01-28 23:45:00,,3.9895833333333335,17762.59,True,Duplicate Debit & Billing,User says UPI PIN was not entered by them.,Medium,REJECTED,Branch,True
CBK0000803,,USR28353,MCH9017,Miscellaneous Retail,2026-01-28 20:41:02,2026-02-13 00:00:00,2026-02-23 00:00:00,15.138171296296296,6400.05,False,Service & Delivery Failure,Complaint received after multiple failed attempts. pls check asap,High,RESOLVED,Ivr,False
CBK0001770,TXN00001025,USR97417,MCH7480,Restaurant,2026-02-24 23:35:00,2026-03-07 00:00:00,,10.01736111111111,5150.06,False,Service & Delivery Failure,Complaint received after multiple failed attempts.,Medium,CLOSED,Ivr,True
CBK0000956,TXN00001028,USR76271,MCH9801,Miscellaneous Retail,2026-03-30 00:00:00,2026-04-15 11:18:00,2026-04-26 00:00:00,16.470833333333335,21115.29,True,Service & Delivery Failure,User claims account was compromised before transaction.,Medium,IN_PROGRESS,Branch,True
CBK0001559,TXN00003513,USR15980,MCH9291,Grocery,2026-03-13 00:00:00,2026-03-13 00:00:00,2026-04-05 00:00:00,0.0,754.13,False,Service & Delivery Failure,User says UPI PIN was not entered by them.,Medium,RESOLVED,Chatbot,True
CBK0002745,TXN00003727,USR54113,MCH7888,Grocery,2026-03-12 20:17:03,2026-03-18 00:00:00,2026-03-29 11:17:03,5.154826388888889,1284.94,False,Duplicate Debit & Billing,Payment made to unknown merchant as per customer statement.,Medium,REJECTED,Ivr,True
CBK0002455,TXN00001275,USR69706,MCH5076,Hotel & Lodging,2026-01-20 00:00:00,2026-01-23 00:00:00,2026-02-17 00:00:00,3.0,2210.2,False,Duplicate Debit & Billing,CUSTOMER SAYS AMOUNT WAS DEBITED TWICE.,Low,RESOLVED,Ivr,True
CBK0000925,TXN00001097,USR67142,MCH4883,Pharmacy,2026-02-14 15:47:00,2026-02-18 01:47:00,,3.4166666666666665,4816.91,False,Service & Delivery Failure,Merchant service was not delivered after payment.,Medium,RESOLVED,Ivr,True
CBK0002531,TXN00018059,USR46902,MCH1737,Miscellaneous Retail,2026-03-06 00:00:00,2026-03-12 00:00:00,,6.0,10343.79,True,Fraud & Account Takeover,Payment made to unknown merchant as per customer statement.,Medium,REJECTED,Chatbot,True
CBK0001365,TXN00011080,USR44053,MCH1613,Grocery,2026-02-10 00:00:00,2026-02-17 00:00:00,2026-02-20 16:56:29,7.0,1709.82,False,Service & Delivery Failure,User reports money deducted but merchant denies receiving payment. details missing,Medium,REJECTED,App,True
CBK0000254,TXN00005010,USR40538,MCH5940,Pharmacy,,2026-03-08 00:00:00,2026-03-28 00:00:00,,1290.35,False,Fraud & Account Takeover,User claims account was compromised before transaction.,Medium,IN_PROGRESS,App,True
CBK0000919,TXN00004956,USR26890,MCH9891,Grocery,2026-03-15 09:36:34,2026-03-18 00:00:00,2026-03-22 19:36:34,2.5996064814814814,1752.77,False,Fraud & Account Takeover,merchant service was not delivered after payment.,Medium,REJECTED,Ivr,True
CBK0002474,TXN00014618,USR24726,MCH2638,Hotel & Lodging,2026-02-18 00:00:00,2026-02-20 05:43:41,2026-03-07 00:00:00,2.2386689814814815,1047.67,False,Fraud & Account Takeover,Suspicious high-value payment disputed by customer.,Medium,REJECTED,Branch,True
CBK0002776,TXN00013127,USR40874,MCH5212,Grocery,2026-03-19 00:00:00,2026-03-21 14:17:37,,2.5955671296296297,1935.98,False,Fraud & Account Takeover,Customer says transaction was not authorized.,High,IN_PROGRESS,Chatbot,True
CBK0001195,TXN00001271,USR48486,MCH5327,Restaurant,2026-01-21 00:00:00,2026-01-23 00:00:00,2026-02-19 00:00:00,2.0,1190.0,False,Service & Delivery Failure,Merchant service was not delivered after payment.,High,IN_PROGRESS,Call Center,True
CBK0002506,TXN00002955,USR68934,MCH7020,Hotel & Lodging,2026-03-28 00:00:00,2026-04-28 00:00:00,,31.0,4857.63,False,Fraud & Account Takeover,Suspicious high-value payment disputed by customer.,Low,RESOLVED,Ivr,True
CBK0000832,TXN00014106,USR26145,MCH1012,Pharmacy,2026-01-21 23:25:00,2026-01-31 23:25:00,2026-02-27 00:00:00,10.0,1547.17,False,Fraud & Account Takeover,Complaint received after multiple failed attempts.,Low,IN_PROGRESS,Call Center,True
CBK0000564,TXN00005945,USR21384,MCH1809,Grocery,2026-02-03 00:00:00,2026-02-04 00:00:00,2026-02-04 00:00:00,1.0,848.15,False,Service & Delivery Failure,User reports money deducted but merchant denies receiving payment.,High,IN_PROGRESS,Email,True
CBK0000744,TXN00001703,USR53423,MCH6565,Pharmacy,2026-01-05 14:34:29,,2026-01-19 00:00:00,,2240.0,False,Duplicate Debit & Billing,User says UPI PIN was not entered by them.,Medium,RESOLVED,Email,True
CBK0001649,TXN00018989,USR90653,MCH2436,Grocery,2026-03-30 02:11:00,2026-04-02 00:00:00,,2.9090277777777778,2703.0,False,Duplicate Debit & Billing,Merchant service was not delivered after payment.,High,IN_PROGRESS,Chatbot,True
CBK0000455,TXN00012649,USR42432,MCH9748,Restaurant,,2026-02-25 00:00:00,2026-03-11 21:41:19,,2202.7,False,Fraud & Account Takeover,Merchant service was not delivered after payment.,High,IN_PROGRESS,Chatbot,True
CBK0000302,TXN00016585,USR38429,MCH2943,Pharmacy,2026-03-17 00:00:00,,2026-03-18 00:00:00,,9364.68,True,Duplicate Debit & Billing,complaint received after multiple failed attempts.,Medium,IN_PROGRESS,Call Center,True
CBK0002738,TXN00000947,USR89588,MCH2960,Pharmacy,2026-02-13 08:30:44,2026-02-13 11:30:44,2026-02-18 11:30:44,0.125,2075.0,False,Fraud & Account Takeover,Customer says amount was debited twice.,Medium,RESOLVED,Email,True
CBK0000153,TXN00000546,USR92746,MCH7824,Grocery,2026-03-01 00:00:00,2026-03-03 19:44:09,2026-03-03 19:44:00,2.822326388888889,8960.49,True,Service & Delivery Failure,Suspicious high-value payment disputed by customer.,Medium,CLOSED,Ivr,True
CBK0000304,TXN00013266,USR84318,MCH5916,Restaurant,2026-02-22 00:00:00,2026-02-28 00:00:00,2026-03-08 00:00:00,6.0,6391.92,False,Service & Delivery Failure,Complaint received after multiple failed attempts.,High,IN_PROGRESS,Email,True
CBK0000114,TXN00002182,USR85475,MCH8779,Restaurant,2026-02-08 13:27:52,2026-02-09 13:27:52,2026-02-28 00:00:00,1.0,5323.98,True,Duplicate Debit & Billing,user says upi pin was not entered by them.,Low,RESOLVED,Email,True
CBK0001506,TXN00002381,USR81570,MCH3815,Grocery,2026-02-04 00:00:00,2026-02-07 00:00:00,,3.0,3182.0,False,Fraud & Account Takeover,Customer says transaction was not authorized.,Medium,IN_PROGRESS,Chatbot,True
CBK0000588,TXN00003990,USR48652,MCH5552,Pharmacy,2026-02-13 00:00:00,2026-02-19 00:00:00,2026-02-26 00:00:00,6.0,702.0,False,Service & Delivery Failure,Customer complaint text unclear due to poor call center notes.,Low,REJECTED,App,True
CBK0000857,TXN00018599,USR52095,MCH3652,Grocery,2026-03-19 00:00:00,2026-03-25 04:34:33,,6.190659722222223,576.0,False,Customer General Dispute,User claims account was compromised before transaction.,Medium,CLOSED,Email,True
CBK0002327,TXN00011877,USR69584,MCH5183,Grocery,2026-03-06 00:00:00,2026-03-06 21:56:02,2026-03-22 00:00:00,0.913912037037037,728.14,False,Fraud & Account Takeover,Customer says transaction was not authorized.,Medium,IN_PROGRESS,Ivr,True
CBK0000858,TXN00015040,USR95176,MCH1146,Restaurant,2026-03-29 00:00:00,,,,1568.41,False,Duplicate Debit & Billing,Customer says amount was debited twice.,Low,IN_PROGRESS,Email,True
CBK0000429,TXN00019661,USR97772,MCH3992,Hotel & Lodging,2026-02-19 22:56:00,2026-02-21 09:56:09,2026-03-06 00:00:00,1.4584375,24323.41,True,Duplicate Debit & Billing,User reports money deducted but merchant denies receiving payment.,High,REJECTED,App,True
CBK0000817,TXN00002301,USR71836,MCH3815,Hotel & Lodging,2026-02-05 00:00:00,2026-02-21 00:00:00,2026-03-07 12:29:12,16.0,769.17,False,Fraud & Account Takeover,Payment made to unknown merchant as per customer statement.,Low,IN_PROGRESS,App,True
CBK0000011,TXN00006805,USR14951,MCH5380,Miscellaneous Retail,2026-02-20 00:00:00,2026-02-22 00:00:00,2026-03-01 00:00:00,2.0,1087.14,False,Duplicate Debit & Billing,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,Medium,CLOSED,Ivr,True
CBK0000250,TXN00002574,USR73010,MCH1320,Hotel & Lodging,2026-02-25 03:11:33,2026-03-02 00:00:00,2026-03-07 09:11:33,4.866979166666667,660.0,False,Service & Delivery Failure,suspicious high-value payment disputed by customer.,Low,IN_PROGRESS,Ivr,True
CBK0001404,TXN00003881,USR61151,MCH8634,Transportation,,2026-03-23 06:15:00,2026-03-30 00:00:00,,12565.66,True,Fraud & Account Takeover,Customer says transaction was not authorized.,Medium,IN_PROGRESS,Call Center,True
CBK0000574,TXN00011825,USR78873,MCH9713,Grocery,2026-01-26 18:02:00,2026-03-12 00:00:00,2026-03-17 00:00:00,44.24861111111111,3123.85,False,Duplicate Debit & Billing,Complaint received after multiple failed attempts.,Low,IN_PROGRESS,Email,True
CBK0002429,TXN00015653,USR50125,MCH2266,Pharmacy,2026-03-31 00:00:00,2026-04-01 00:00:00,2026-04-25 00:00:00,1.0,3491.1,False,Duplicate Debit & Billing,Suspicious high-value payment disputed by customer.,Medium,CLOSED,Chatbot,True
CBK0001916,TXN00005518,USR18198,MCH5954,Grocery,,2026-03-25 00:00:00,2026-04-04 16:01:06,,-4245.22,False,Fraud & Account Takeover,Merchant service was not delivered after payment.,Low,REJECTED,Branch,True
CBK0001132,TXN00019555,USR87956,MCH5062,Pharmacy,2026-01-24 13:53:56,2026-01-26 00:00:00,2026-02-02 00:00:00,1.4208796296296295,15606.92,False,Duplicate Debit & Billing,User claims account was compromised before transaction.,Low,IN_PROGRESS,Ivr,True
CBK0000528,TXN00003808,USR46923,MCH2685,Transportation,2026-02-19 14:29:00,2026-02-22 00:00:00,,2.3965277777777776,476.92,False,Duplicate Debit & Billing,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,Critical,CLOSED,Ivr,True
CBK0002091,TXN00006681,USR26140,MCH5655,Grocery,2026-01-27 00:00:00,2026-01-28 00:00:00,2026-02-24 00:00:00,1.0,946.45,False,Fraud & Account Takeover,Merchant service was not delivered after payment. NA,Medium,REJECTED,Ivr,True
CBK0001235,TXN00010356,USR82947,MCH6407,Grocery,2026-02-23 00:00:00,2026-02-26 00:00:00,2026-03-12 04:52:03,3.0,2359.0,False,Duplicate Debit & Billing,Customer says transaction was not authorized.,High,REJECTED,App,True
CBK0001096,TXN00019163,USR72047,MCH3308,Restaurant,2026-02-17 00:00:00,2026-03-04 00:00:00,,15.0,1202.2,False,Duplicate Debit & Billing,Complaint received after multiple failed attempts.,High,RESOLVED,Ivr,True
CBK0001038,TXN00005386,USR82091,MCH1514,Pharmacy,2026-01-24 00:00:00,2026-02-04 04:50:27,2026-02-11 00:00:00,11.201701388888889,2597.6,False,Customer General Dispute,PAYMENT MADE TO UNKNOWN MERCHANT AS PER CUSTOMER STATEMENT.,Medium,IN_PROGRESS,App,True
CBK0000653,TXN00007307,USR58692,MCH2298,Restaurant,2026-01-15 00:00:00,2026-01-30 00:00:00,2026-02-26 15:09:16,15.0,2349.32,False,Fraud & Account Takeover,User says UPI PIN was not entered by them. call dropped,Medium,CLOSED,Call Center,True
CBK0000456,TXN00009180,USR83586,MCH8928,Pharmacy,2026-01-19 01:14:49,,2026-02-05 00:00:00,,154.21,True,Fraud & Account Takeover,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,High,IN_PROGRESS,Call Center,True
CBK0000818,TXN00015972,USR83126,MCH2616,Department Store,2026-01-19 00:00:00,2026-01-21 23:22:51,2026-02-19 00:00:00,2.974201388888889,8836.22,False,Service & Delivery Failure,Payment made to unknown merchant as per customer statement.,Critical,REJECTED,Chatbot,True
CBK0002103,TXN00005039,USR38720,MCH9523,Miscellaneous Retail,2026-01-24 00:00:00,2026-01-24 18:26:47,2026-02-19 00:00:00,0.768599537037037,1582.19,False,Service & Delivery Failure,User reports money deducted but merchant denies receiving payment.,High,RESOLVED,Ivr,True
CBK0001868,TXN00015884,USR34835,MCH3992,Transportation,2026-03-04 00:00:00,2026-03-06 00:00:00,2026-04-02 00:00:00,2.0,247.02,False,Customer General Dispute,Payment made to unknown merchant as per customer statement.,High,IN_PROGRESS,Branch,True
CBK0001455,TXN00007357,USR62254,MCH5655,Grocery,2026-01-10 04:54:03,2026-02-09 00:00:00,,29.79579861111111,161.0,False,Duplicate Debit & Billing,Customer says amount was debited twice.,Medium,IN_PROGRESS,Branch,True
CBK0002565,TXN00003516,USR18591,MCH5076,Miscellaneous Retail,,2026-01-18 00:00:00,2026-02-12 12:15:00,,585.31,False,Duplicate Debit & Billing,User claims account was compromised before txn.,High,IN_PROGRESS,App,True
CBK0002508,TXN00015520,USR78921,MCH1369,Restaurant,2026-01-24 00:42:06,2026-02-23 00:00:00,,29.97076388888889,578.15,False,Duplicate Debit & Billing,Customer says txn was not authorized.,Critical,IN_PROGRESS,Branch,True
CBK0002546,TXN00041980,USR82793,MCH1094,Miscellaneous Retail,2026-03-17 00:00:00,2026-03-19 15:57:00,2026-03-19 00:00:00,2.6645833333333333,565.73,False,Fraud & Account Takeover,Suspicious high-value payment disputed by customer. call dropped,High,IN_PROGRESS,Email,False
CBK0000212,TXN00010499,USR18345,MCH6823,Miscellaneous Retail,2026-03-13 03:19:00,2026-03-16 20:19:36,2026-03-27 00:00:00,3.70875,4579.0,False,Fraud & Account Takeover,complaint received after multiple failed attempts.,Low,IN_PROGRESS,Branch,True
CBK0002200,TXN00017653,USR80376,MCH5600,Restaurant,2026-01-16 00:00:00,2026-01-23 00:00:00,2026-01-24 19:11:00,7.0,4402.84,False,Fraud & Account Takeover,User reports money deducted but merchant denies receiving payment.,Medium,IN_PROGRESS,App,True
CBK0001408,TXN00007170,USR49478,MCH8391,Grocery,2026-03-30 20:56:21,2026-03-31 00:00:00,2026-04-01 00:00:00,0.12753472222222223,468.0,False,Customer General Dispute,Merchant service was not delivered after payment.,Medium,IN_PROGRESS,Chatbot,True
CBK0000377,TXN00038189,USR50661,MCH5076,Miscellaneous Retail,2026-01-08 00:00:00,,,,754.07,False,Fraud & Account Takeover,Complaint received after multiple failed attempts.,Medium,IN_PROGRESS,Ivr,False
CBK0001891,TXN00001071,USR11526,MCH9122,Miscellaneous Retail,2026-03-13 00:00:00,2026-03-17 00:00:00,2026-03-31 00:00:00,4.0,2117.2,False,Service & Delivery Failure,Complaint received after multiple failed attempts. NA,Medium,CLOSED,Branch,True
CBK0001866,TXN00008011,USR63376,MCH6063,Hotel & Lodging,2026-01-16 00:00:00,2026-01-19 00:00:00,2026-02-15 00:00:00,3.0,1770.2,False,Fraud & Account Takeover,Suspicious high-value payment disputed by customer.,Medium,RESOLVED,Call Center,True
CBK0000970,TXN00082870,USR36118,MCH1738,Miscellaneous Retail,2026-01-29 00:00:00,2026-01-30 00:00:00,2026-01-30 19:36:00,1.0,543.0,False,Duplicate Debit & Billing,Merchant service was not delivered after payment.,Low,CLOSED,Call Center,False
CBK0002242,TXN00084424,USR30262,MCH6806,Hotel & Lodging,2026-03-18 00:38:07,2026-03-18 00:00:00,2026-03-18 00:00:00,-0.026469907407407407,1535.24,False,Service & Delivery Failure,USER REPORTS MONEY DEDUCTED BUT MERCHANT DENIES RECEIVING PAYMENT.,Low,IN_PROGRESS,Call Center,False
CBK0001560,TXN00001620,USR85566,MCH6810,Pharmacy,,2026-03-23 00:00:00,,,1347.82,False,Fraud & Account Takeover,Suspicious high-value payment disputed by customer.,Low,RESOLVED,Chatbot,True
CBK0000409,TXN00006280,USR91269,MCH4181,Hotel & Lodging,2026-02-18 22:17:11,2026-02-22 14:17:00,2026-03-21 14:17:11,3.666539351851852,1032.66,False,Fraud & Account Takeover,USER CLAIMS ACCOUNT WAS COMPROMISED BEFORE TRANSACTION.,Medium,REJECTED,App,True
CBK0001847,TXN00012093,USR36399,MCH7286,Transportation,2026-02-21 10:24:33,2026-02-28 00:00:00,2026-03-22 00:00:00,6.566284722222222,3867.32,False,Fraud & Account Takeover,Merchant service was not delivered after payment.,Critical,RESOLVED,Ivr,True
CBK0001673,TXN00017039,USR32436,MCH9055,Hotel & Lodging,2026-01-03 00:00:00,2026-01-06 00:00:00,2026-01-21 15:04:59,3.0,1306.0,False,Service & Delivery Failure,user reports money deducted but merchant denies receiving payment.,Low,RESOLVED,Chatbot,True
CBK0000284,TXN00032709,USR91199,MCH7235,Miscellaneous Retail,2026-01-29 00:00:00,,2026-02-13 00:00:00,,4152.0,False,Fraud & Account Takeover,User claims account was compromised before transaction.,Medium,CLOSED,Email,False
CBK0001681,TXN00013474,USR44690,MCH1928,Transportation,2026-03-08 17:42:18,2026-04-07 00:00:00,,29.262291666666666,3303.95,False,Service & Delivery Failure,Payment made to unknown merchant as per customer statement.,Low,IN_PROGRESS,Ivr,True
CBK0001146,TXN00006160,USR11770,MCH4871,Restaurant,2026-03-07 00:00:00,2026-03-14 00:00:00,2026-04-07 00:00:00,7.0,384.6,False,Fraud & Account Takeover,Customer complaint text unclear due to poor call center notes.,Medium,IN_PROGRESS,Branch,True
CBK0000431,TXN00011403,USR76792,MCH3707,Transportation,2026-03-16 00:00:00,2026-03-17 00:00:00,2026-03-22 00:00:00,1.0,88.39,False,Fraud & Account Takeover,user reports money deducted but merchant denies receiving payment.,Low,CLOSED,Branch,True
CBK0000038,TXN00016138,USR75856,MCH5345,Restaurant,2026-02-15 00:00:00,2026-03-18 00:00:00,2026-04-13 00:00:00,31.0,2973.45,False,Duplicate Debit & Billing,Payment made to unknown merchant as per customer statement.,Low,IN_PROGRESS,Ivr,True
